star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Star,Teff,logg,Vtur,SimbadName,_RA,_DE
TIC 386935627,233.88157940972,-14.78954454592,233.88187249166225,-14.789500781858123,386935627.0,6.265374394490149e+18,6.265374394490973e+18,76333.0,2MASS J15353157-1447222,5608-01381-1,"WDS J15355-1447Aa,Ab",* gam Lib,tic_near,64.63118140397967,0.1831187158823013,7.818776505284728,0.1593954414129257,GaiaDR3,2023A&A...674A...1G,5.67,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.91,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.2,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.65,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.129,0.294,TIC,2019AJ....158..138S,1.595,0.23,TIC,2019AJ....158..138S,1.524,0.23,TIC,2019AJ....158..138S,3.051,1.856,3.62544298171997,0.003271178090481,gaia_dr3,2023A&A...674A...1G,4.189772605895996,0.0090146876382211,2.943845272064209,0.0061307343927688,20.25928939630109,0.1544339209794998,GaiaDR3,2023A&A...674A...1G,49.38702774047851,0.3883647918701172,bj2021,2021AJ....161..147B,0,G8.5III,1989ApJS...71..245K,0,4751.0,18.0,Pastel,2022A&A...663A...4S,2.103108713071378,0.0515487369299768,calculated_from_M_and_R,Calculated Value,2.64,0.09,Pastel,2022A&A...663A...4S,-0.35,0.02,Pastel,2022A&A...663A...4S,1.879554459669638,0.0186881609880068,calc_from_gaia,Calculated Value,12.848718484901916,0.2930901530643072,calc_from_L_and_Teff,Calculated Value,0.7634150430525104,0.0836531794019462,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,1,"Aa,Ab",0.1,0.2000000000000001,,,,1,gam Lib,BD-130116,4615,4.33,0.61,BD-130116,10.35105,-13.17215
TIC 366661076,177.67381441379,1.76472700955,177.67712091756832,1.763518531662046,366661076.0,3.796442680947601e+18,3.7964426809485793e+18,57757.0,2MASS J11504173+0145528,0273-00924-1,WDS J11507+0146A,* bet Vir,tic_near,740.7463388207854,0.234993502497673,-270.92722745007603,0.1736435294151306,GaiaDR3,2023A&A...674A...1G,4.26,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.15,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.6,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.13,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.85,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.597,0.252,TIC,2019AJ....158..138S,2.363,0.23,TIC,2019AJ....158..138S,2.269,0.254,TIC,2019AJ....158..138S,3.061,1.898,3.468564987182617,0.003247408449202,gaia_dr3,2023A&A...674A...1G,3.8252460956573486,0.0154259304568147,3.0062801837921143,0.0049446443942053,90.89451645739489,0.1933986693620681,GaiaDR3,2023A&A...674A...1G,10.99704360961914,0.022914409637452,bj2021,2021AJ....161..147B,0,F9V,1973ARA&A..11...29M,1,6123.0,9.0,Pastel,2022A&A...663A...4S,4.0438738837601935,0.0214448744970949,calculated_from_M_and_R,Calculated Value,4.13,0.02,Pastel,2022A&A...663A...4S,0.13,0.01,Pastel,2022A&A...663A...4S,0.5664753315499532,0.0153063703078374,update_TIC,Calculated Value,1.7059322983069185,0.030477558667705,calc_from_L_and_Teff,Calculated Value,1.174166917800903,0.0400170087814331,gaia_dr3_flame,2023A&A...674A...1G,0,5.563929557800293,0.6181201934814453,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,326.6,7.99,,,,0,,HD3569,5155,4.54,0.6,HD3569,9.6385,-12.17242
TIC 384363148,248.36285781404,-78.89714590176,248.359945607511,-78.89749578943699,384363148.0,5.775835843155553e+18,5.775835843156608e+18,81065.0,2MASS J16332707-7853498,9450-02282-1,,* gam Aps,tic_near,-125.57473833800364,0.1454374939203262,-78.21156475193159,0.1496729850769043,GaiaDR3,2023A&A...674A...1G,,,,,4.783,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,3.854,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,2.231,0.25,TIC,2019AJ....158..138S,1.814,0.212,TIC,2019AJ....158..138S,1.721,0.26,TIC,2019AJ....158..138S,3.062,1.881,3.620060920715332,0.0030270308075909,gaia_dr3,2023A&A...674A...1G,4.12962818145752,0.0092140167802467,2.993324041366577,0.0054044462239616,21.303270774745105,0.1523330509662628,GaiaDR3,2023A&A...674A...1G,46.95052719116211,0.3434696197509765,bj2021,2021AJ....161..147B,0,G8III,2006A&A...460..695T,0,4974.0,42.0,Pastel,2022A&A...663A...4S,2.281616097154828,0.0566786338719515,calculated_from_M_and_R,Calculated Value,2.72,0.49,Pastel,2022A&A...663A...4S,-0.04,0.06,Pastel,2022A&A...663A...4S,1.8126521113226928,0.0257422367616369,calc_from_gaia,Calculated Value,10.85343322518684,0.3702183791983979,calc_from_L_and_Teff,Calculated Value,0.8216422195935692,0.0914130485722146,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,0,0,,,,,,,0,,HD222721,5361,4.43,0.52,HD222721,355.79132,-12.21895
TIC 48237215,99.1709932758,-19.25586731315,99.17128532129774,-19.256190699068565,48237215.0,2.9395559547475543e+18,2.939555954755196e+18,31592.0,2MASS J06364103-1915210,5956-02621-1,,* nu.02 CMa,tic_near,62.660136796820936,0.0689971670508384,-69.81644623373384,0.1005178913474083,GaiaDR3,2023A&A...674A...1G,5.96,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.011,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,3.91,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.13,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.173,0.244,TIC,2019AJ....158..138S,1.679,0.234,TIC,2019AJ....158..138S,1.564,0.252,TIC,2019AJ....158..138S,3.068,1.869,3.673235893249512,0.0028555788956421,gaia_dr3,2023A&A...674A...1G,4.247781276702881,0.006007774375488,2.9954018592834477,0.0041422793923816,48.84903322564029,0.1323037147521972,GaiaDR3,2023A&A...674A...1G,20.465993881225582,0.0458755493164062,bj2021,2021AJ....161..147B,0,K1.5III-IVFe1,1989ApJS...71..245K,0,4779.0,21.0,Pastel,2022A&A...663A...4S,3.174633273837127,0.0392348666277541,calculated_from_M_and_R,Calculated Value,3.0,0.1,Pastel,2022A&A...663A...4S,0.15,0.03,Pastel,2022A&A...663A...4S,1.0625819842281632,0.0095883197303315,Stock2018,2018A&A...616A..33S,4.957578228496288,0.0699520269509834,calc_from_L_and_Teff,Calculated Value,1.34,0.1149999999999999,Stock2018,2018A&A...616A..33S,0,4.265795188015934,1.0428984711646774,Stock2018,2018A&A...616A..33S,,,,,,,,0,0,,,,,,,1,7 CMa,HD224432,4828,4.38,0.58,HD224432,359.47989,-7.09267
TIC 207084783,22.81294474727,-49.07270104097,22.81387226522309,-49.07201823342556,207084783.0,4.929469381643567e+18,4.929469381645493e+18,7083.0,2MASS J01311510-4904214,8043-01179-1,,* del Phe,tic_near,138.3385025929742,0.0988984927535057,154.03136841071824,0.0918166935443878,GaiaDR3,2023A&A...674A...1G,,,,,4.918,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,3.935,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,2.226,0.292,TIC,2019AJ....158..138S,1.703,0.192,TIC,2019AJ....158..138S,1.629,0.222,TIC,2019AJ....158..138S,3.069,1.879,3.670876264572144,0.0028808981376565,gaia_dr3,2023A&A...674A...1G,4.211851596832275,0.0059943909948732,3.001556396484375,0.0045213856332645,22.793478789309944,0.1060402542352676,GaiaDR3,2023A&A...674A...1G,43.88378143310547,0.2354755401611328,bj2021,2021AJ....161..147B,0,G8.5IIIb,1989ApJS...71..245K,0,4808.0,21.0,Pastel,2022A&A...663A...4S,2.259819346943033,0.0507243824822166,calculated_from_M_and_R,Calculated Value,2.42,0.13,Pastel,2022A&A...663A...4S,-0.31,0.03,Pastel,2022A&A...663A...4S,1.75165138646116,0.0156603884917041,calc_from_gaia,Calculated Value,10.828029245377015,0.2169331809829175,calc_from_L_and_Teff,Calculated Value,0.7777688756849027,0.0853282898278399,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,0,,,,4.929469450364518e+18,37.3,9.9477,0,,BD-130321,4772,4.41,0.78,BD-130321,26.93065,-12.77065
TIC 272086938,115.45525450236,-72.60610541954,115.45573667976753,-72.60603326581551,272086938.0,5.263150888430032e+18,5.26315088843062e+18,37504.0,2MASS J07414925-7236219,9188-01864-1,WDS J07418-7236A,* zet Vol,tic_near,33.00591540389321,0.1461642831563949,14.81608863502749,0.1393590569496154,GaiaDR3,2023A&A...674A...1G,,,,,4.977,0.014,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,3.944,0.009,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,2.254,0.28,TIC,2019AJ....158..138S,1.793,0.252,TIC,2019AJ....158..138S,1.734,0.274,TIC,2019AJ....158..138S,3.077,1.87,3.661844253540039,0.0031246755252353,gaia_dr3,2023A&A...674A...1G,4.23416805267334,0.009206992835393,2.9842567443847656,0.0057845955708527,22.43770339457844,0.0947095155715942,GaiaDR3,2023A&A...674A...1G,44.54823303222656,0.1579399108886718,bj2021,2021AJ....161..147B,0,G9IIIb,1989ApJS...71..245K,0,4787.0,51.0,Pastel,2022A&A...663A...4S,2.826603463847088,0.019615009301565,calculated_from_M_and_R,Calculated Value,2.32,0.25,Pastel,2022A&A...663A...4S,-0.14,0.04,Pastel,2022A&A...663A...4S,1.7781380517907055,0.0032962882261082,gaia_dr3_flame,2023A&A...674A...1G,11.261463038833238,0.2437320922392775,calc_from_L_and_Teff,Calculated Value,3.102597713470459,0.0400002002716064,gaia_dr3_flame,2023A&A...674A...1G,0,0.3454165756702423,0.0334829539060592,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,16.0,5.260000000000001,,,,0,,BD-120327,4680,4.35,0.57,BD-120327,26.46129,-11.33025
TIC 279979429,297.04312388545,70.2679257962,297.04417326624304,70.26810826288803,279979429.0,2.2511916162534874e+18,2.2511916162542892e+18,97433.0,2MASS J19481035+7016045,4449-02652-1,WDS J19482+7016A,* eps Dra,tic_near,79.48624999798157,0.201617494225502,40.04136288994442,0.2539202868938446,GaiaDR3,2023A&A...674A...1G,,,,,4.83,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,3.91,0.01,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,2.342,0.268,TIC,2019AJ....158..138S,1.909,0.2,TIC,2019AJ....158..138S,1.732,0.226,TIC,2019AJ....158..138S,3.079,1.891,3.643090009689331,0.0032047266387144,gaia_dr3,2023A&A...674A...1G,4.132879734039307,0.0052026488983727,3.005635023117065,0.0059068709822967,21.32193454044623,0.1255697607994079,GaiaDR3,2023A&A...674A...1G,46.8806266784668,0.2754859924316406,bj2021,2021AJ....161..147B,0,G7IIIbFe-1,1989ApJS...71..245K,0,4977.0,21.0,Pastel,2022A&A...663A...4S,2.565481525754518,0.0214077217507553,calculated_from_M_and_R,Calculated Value,2.58,0.12,Pastel,2022A&A...663A...4S,-0.32,0.06,Pastel,2022A&A...663A...4S,1.8018557577298,0.016251588108463,calc_from_gaia,Calculated Value,10.706443813970148,0.2197535585328518,calc_from_L_and_Teff,Calculated Value,1.537108,0.041945,Kordopatis2023,2023A&A...669A.104K,0,2.122086,0.541861,Kordopatis2023,2023A&A...669A.104K,,3.176909,6.930724,2.2511916119571656e+18,3.176909,6.930724,2.2511916119571656e+18,1,1,A,3.0,2.8600000000000003,,,,0,,HD8930,5687,4.52,0.79,HD8930,21.98152,-1.99149
TIC 307002166,285.42012145788,-5.73909228395,285.42001937869355,-5.739280970265661,307002166.0,4.254220979963882e+18,4.254220979971917e+18,93429.0,2MASS J19014083-0544209,5140-04781-1,,* i Aql,tic_near,-22.592397462521777,0.2083737850189209,-43.079727931783445,0.1653934717178344,GaiaDR3,2023A&A...674A...1G,6.15,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.11,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.23,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.69,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.245,0.286,TIC,2019AJ....158..138S,1.756,0.278,TIC,2019AJ....158..138S,1.636,0.348,TIC,2019AJ....158..138S,3.089,1.863,3.700352907180786,0.0031227329286413,gaia_dr3,2023A&A...674A...1G,4.312405586242676,0.0135533089911899,2.998448848724365,0.0081153260534491,21.566909465839547,0.2198820561170578,GaiaDR3,2023A&A...674A...1G,46.22750473022461,0.4585151672363281,bj2021,2021AJ....161..147B,0,K1III,1989ApJS...71..245K,0,4623.0,25.0,Pastel,2022A&A...663A...4S,2.4625629643065543,0.0573279748137675,calculated_from_M_and_R,Calculated Value,2.62,0.24,Pastel,2022A&A...663A...4S,-0.08,0.07,Pastel,2022A&A...663A...4S,1.7452309845281406,0.0064418005676048,Stock2018,2018A&A...616A..33S,11.625733150726765,0.1524601854757479,calc_from_L_and_Teff,Calculated Value,1.43,0.185,Stock2018,2018A&A...616A..33S,0,3.311311214825908,0.9122325096917144,Stock2018,2018A&A...616A..33S,,4.306672,13.09809,4.25422091125244e+18,4.306672,13.09809,4.25422091125244e+18,0,0,,,,,,,0,,BD-010184,4728,4.34,0.4,BD-010184,21.28954,-1.05968
TIC 93280676,86.11577716057,-22.4483733184,86.11439122579156,-22.45002336420253,93280676.0,2.9640001598201185e+18,2.9640001598212183e+18,27072.0,2MASS J05442780-2226538,5930-02197-1,WDS J05445-2227A,* gam Lep,tic_near,-291.75677673534847,0.0873471498489379,-368.5208157670237,0.1335741430521011,GaiaDR3,2023A&A...674A...1G,4.08,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.07,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.6,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.15,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.89,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.804,0.276,TIC,2019AJ....158..138S,2.606,0.236,TIC,2019AJ....158..138S,2.508,0.228,TIC,2019AJ....158..138S,3.097,1.916,3.476823091506958,0.0029727975104487,gaia_dr3,2023A&A...674A...1G,3.7968590259552,0.0087493550569366,3.0440361499786377,0.0041353480097856,112.29602820037746,0.1451680213212967,GaiaDR3,2023A&A...674A...1G,8.901442527770996,0.0125904083251953,bj2021,2021AJ....161..147B,0,F6V,2008ApJS..176..216A,1,6313.0,26.0,Pastel,2022A&A...663A...4S,4.2901129135444815,0.022896156780603,calculated_from_M_and_R,Calculated Value,4.35,0.04,Pastel,2022A&A...663A...4S,-0.08,0.01,Pastel,2022A&A...663A...4S,0.3722962802123192,0.0159079501049584,update_TIC,Calculated Value,1.283302990453096,0.0257709509881947,calc_from_L_and_Teff,Calculated Value,1.1713958978652954,0.0400050282478332,gaia_dr3_flame,2023A&A...674A...1G,0,4.001788139343262,0.6223986148834229,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,95.5,2.64,2.9640010145140756e+18,97.4296,2.3913,0,,HD14635,4806,4.45,0.78,HD14635,35.43507,-6.87953
TIC 62151160,115.31181556216,-9.55113009968,115.31146191996876,-9.551220883265277,62151160.0,3.041619014954276e+18,3.0416190149553715e+18,37447.0,2MASS J07411484-0933041,5414-02746-1,,* alf Mon,tic_near,-74.98900125078534,0.1086897477507591,-19.83826146387097,0.0889763981103897,GaiaDR3,2023A&A...674A...1G,5.83,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.95,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.16,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.64,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.213,0.276,TIC,2019AJ....158..138S,1.738,0.254,TIC,2019AJ....158..138S,1.643,0.312,TIC,2019AJ....158..138S,3.098,1.873,3.660842180252075,0.0029875828289684,gaia_dr3,2023A&A...674A...1G,4.2171950340271,0.0083650965409089,2.9928858280181885,0.0049383658010363,22.38391398947461,0.13483427464962,GaiaDR3,2023A&A...674A...1G,44.64262008666992,0.2993602752685547,bj2021,2021AJ....161..147B,0,G9.5III-IIIbFe-0.5,1989ApJS...71..245K,0,4808.0,16.0,Pastel,2022A&A...663A...4S,2.566188704145161,0.0551671041626103,calculated_from_M_and_R,Calculated Value,2.64,0.08,Pastel,2022A&A...663A...4S,-0.03,0.02,Pastel,2022A&A...663A...4S,1.7797407511767405,0.0079329779158681,Stock2018,2018A&A...616A..33S,11.183921302861682,0.1263890055360746,calc_from_L_and_Teff,Calculated Value,1.68,0.2099999999999999,Stock2018,2018A&A...616A..33S,0,2.089296130854041,0.8253203663213222,Stock2018,2018A&A...616A..33S,,9.337965,16.82416,3.041619014951542e+18,9.337965,16.82416,3.041619014951542e+18,0,0,,,,,,,0,,BD-050484,4674,4.42,0.21,BD-050484,38.89597,-4.76712
TIC 316015087,244.96008635741,-50.15551033816,244.95898537846745,-50.15573684856687,316015087.0,5.935306123455333e+18,5.935306123457568e+18,80000.0,2MASS J16195043-5009195,8320-02290-1,WDS J16198-5009A,* gam02 Nor,tic_near,-159.66626801256956,0.1411986798048019,-51.94031682776651,0.0977290645241737,GaiaDR3,2023A&A...674A...1G,6.27,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.1,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.02,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.24,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.66,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.16,0.31,TIC,2019AJ....158..138S,1.628,0.28,TIC,2019AJ....158..138S,1.54,0.278,TIC,2019AJ....158..138S,3.106,1.885,3.717470407485962,0.002860166439391,gaia_dr3,2023A&A...674A...1G,4.283758640289307,0.0057783018656266,3.03220534324646,0.0042970061194334,23.56983704107451,0.1271574646234512,GaiaDR3,2023A&A...674A...1G,42.38288497924805,0.2312889099121093,bj2021,2021AJ....161..147B,0,K0III,1978MSS...C02....0H,0,4745.0,29.0,Pastel,2022A&A...663A...4S,2.6533303244722584,0.0218125445696944,calculated_from_M_and_R,Calculated Value,2.78,0.08,Pastel,2022A&A...663A...4S,0.25,0.04,Pastel,2022A&A...663A...4S,1.7106770328655174,0.0189591915064514,calc_from_gaia,Calculated Value,10.605196693655518,0.2653110782918404,calc_from_L_and_Teff,Calculated Value,1.846291,0.008081,Kordopatis2023,2023A&A...669A.104K,0,1.44194,0.01178,Kordopatis2023,2023A&A...669A.104K,,,,,,,,1,1,A,49.1,6.37,5.935306501402096e+18,24.3743,12.4523,0,,HD16536,5282,4.39,0.7,HD16536,39.74435,-2.58734
TIC 437232382,164.94359567401,-18.29877516216,164.94144070127717,-18.298214614578484,437232382.0,3.5531362883237837e+18,3.5531362883244447e+18,53740.0,2MASS J10594651-1817560,6079-01901-1,,* alf Crt,tic_near,-462.3029603775143,0.1843053996562957,128.61409959825127,0.1492647677659988,GaiaDR3,2023A&A...674A...1G,6.14,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.16,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.07,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.27,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.72,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.314,0.28,TIC,2019AJ....158..138S,1.76,0.222,TIC,2019AJ....158..138S,1.733,0.24,TIC,2019AJ....158..138S,3.135,1.907,3.777937650680542,0.0030955118504802,gaia_dr3,2023A&A...674A...1G,4.349761486053467,0.0068770407628498,3.0793325901031494,0.0051316693378953,20.369307877813785,0.1704048663377761,GaiaDR3,2023A&A...674A...1G,48.91228866577149,0.3715133666992187,bj2021,2021AJ....161..147B,0,K0IIIb,1989ApJS...71..245K,0,4671.0,30.0,Pastel,2022A&A...663A...4S,2.490045809645656,0.1190000811015955,calculated_from_M_and_R,Calculated Value,2.59,0.12,Pastel,2022A&A...663A...4S,-0.08,0.04,Pastel,2022A&A...663A...4S,1.8247828313070888,0.0066596954605928,gaia_dr3_flame,2023A&A...674A...1G,12.48027991083908,0.1866986445139351,calc_from_L_and_Teff,Calculated Value,1.7556051015853882,0.4781732559204102,gaia_dr3_flame,2023A&A...674A...1G,0,1.7342286109924316,0.9902067184448242,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD6348,5107,4.51,0.07,HD6348,16.1103,-2.36659
TIC 282950403,320.52166065122,19.80451041088,320.52216241512485,19.804789713946604,282950403.0,1.7902023653723812e+18,1.7902023653737603e+18,105502.0,2MASS J21220519+1948163,1671-00986-1,WDS J21221+1948A,*   1 Peg,tic_near,105.39116798282724,0.1569876819849014,62.84054757968135,0.0898246318101883,GaiaDR3,2023A&A...674A...1G,6.25,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.2,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.09,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.3,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.372,0.27,TIC,2019AJ....158..138S,1.931,0.2,TIC,2019AJ....158..138S,1.752,0.21,TIC,2019AJ....158..138S,3.144,1.893,3.7720093727111816,0.0029221735242086,gaia_dr3,2023A&A...674A...1G,4.364267349243164,0.0073893464457268,3.070542573928833,0.0051887023617208,20.848168338475418,0.1452481895685196,GaiaDR3,2023A&A...674A...1G,47.978023529052734,0.3366069793701172,bj2021,2021AJ....161..147B,0,K1III,1989ApJS...71..245K,0,4647.0,19.0,Pastel,2022A&A...663A...4S,2.444017729111881,0.0214986997103403,calculated_from_M_and_R,Calculated Value,2.52,0.08,Pastel,2022A&A...663A...4S,-0.03,0.02,Pastel,2022A&A...663A...4S,1.8101150739938063,0.0177235765249038,calc_from_gaia,Calculated Value,12.398376970997589,0.272548207077056,calc_from_L_and_Teff,Calculated Value,1.558403,0.035454,Kordopatis2023,2023A&A...669A.104K,0,2.415209,0.215955,Kordopatis2023,2023A&A...669A.104K,,,,,,,,1,1,A,36.6,5.1000000000000005,,,,0,,HD214998,4847,4.37,0.77,HD214998,340.57197,-5.73312
TIC 184842719,110.03074338007,21.98230688862,110.03059448904996,21.98223870745555,184842719.0,8.661774319536465e+17,8.661774319554781e+17,35550.0,2MASS J07200736+2158561,1359-02672-1,WDS J07201+2159A,* del Gem,tic_near,-27.72219816147847,0.1825003772974014,-14.70169052772772,0.1574684530496597,GaiaDR3,2023A&A...674A...1G,3.91,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.87,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.53,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.17,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.98,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.821,0.294,TIC,2019AJ....158..138S,13.395,,TIC,2019AJ....158..138S,2.555,0.394,TIC,2019AJ....158..138S,3.162,1.972,3.457126379013061,0.0033844805695871,gaia_dr3,2023A&A...674A...1G,3.693509101867676,0.012327050896505,3.1301932334899902,0.0055618787523084,53.7692037948601,0.2402820140123367,GaiaDR3,2023A&A...674A...1G,18.59772109985352,0.0775470733642578,bj2021,2021AJ....161..147B,0,F2VkF0mF0,2003AJ....126.2048G,1,6939.3,,TIC,2019AJ....158..138S,3.915049196947677,,calculated_from_M_and_R,Calculated Value,,,,,-0.29,,gcs_reanalysis,2011A&A...530A.138C,1.024819381920805,,update_TIC,Calculated Value,2.251287754836883,,calc_from_L_and_Teff,Calculated Value,1.52,,TIC,2019AJ....158..138S,0,,,,,,5.535234,7.971241,8.661774319550176e+17,5.535234,7.971241,8.661774319550176e+17,1,1,A,5.5,4.63,,,,0,,HD218249,5009,4.52,0.46,HD218249,346.63523,-0.19614
