star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 335941730,195.56776293535,-71.54885060594,195.57143877146012,-71.5489615462354,335941730.0,5.843518239923379e+18,5.843518239925459e+18,63613.0,2MASS J13021624-7132554,9249-02380-1,,* del Mus,tic_near,263.7005052923015,0.5808107852935791,-23.06901977061463,0.6727766990661621,GaiaDR3,2023A&A...674A...1G,,,,,4.79,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,3.61,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,1.649,0.33,TIC,2019AJ....158..138S,1.079,0.23,TIC,2019AJ....158..138S,0.946,0.282,TIC,2019AJ....158..138S,2.561,1.606,3.254950046539306,0.0029566155028437,gaia_dr3,2023A&A...674A...1G,3.96718692779541,0.0107450816455738,2.590792417526245,0.0095901874647883,37.38863264139122,0.5839665532112122,GaiaDR3,2023A&A...674A...1G,26.73945999145508,0.4093542098998988,bj2021,2021AJ....161..147B,0,K2III,2006AJ....132..161G,0,4450.0,,Simbad 2020A&A...633A..34C,2020A&A...633A..34C,2.28797884561544,,calculated_from_M_and_R,Calculated Value,,,,,0.0,,Simbad 2020A&A...633A..34C,2020A&A...633A..34C,1.5416013729767015,,calc_from_gaia,Calculated Value,9.925063850423538,,calc_from_L_and_Teff,Calculated Value,0.6972328442604186,0.0779098686090718,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,0,0,,,,,,,0,,HD 224983,5156,4.47,0.24,-4.84,2.6,1.6,2.0,-18.6,383,Simbad,00 02 21.5,+11 00 22
TIC 297075865,187.46606366323,-16.51543381615,187.46509027380264,-16.51605134463174,297075865.0,3.5205860712161434e+18,3.520586071217873e+18,60965.0,2MASS J12295187-1630552,6103-02395-1,WDS J12299-1631A,* del Crv,tic_near,-209.27622914351525,0.3687314987182617,-139.1843207728625,0.3031660914421081,GaiaDR3,2023A&A...674A...1G,2.8,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.89,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.94,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.03,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.934,0.28,TIC,2019AJ....158..138S,3.0,0.23,TIC,2019AJ....158..138S,3.003,0.248,TIC,2019AJ....158..138S,2.562,1.836,2.9649055004119877,0.0038459432723999,gaia_dr3,2023A&A...674A...1G,3.1486783027648926,0.0251858653702559,2.9491560459136963,0.0052864977159873,38.05998179765627,0.3996077179908752,GaiaDR3,2023A&A...674A...1G,26.22125625610352,0.254180908203125,bj2021,2021AJ....161..147B,0,A0IV(n)kB9,2006AJ....132..161G,1,10209.0,,TIC,2019AJ....158..138S,4.197807663267498,,calculated_from_M_and_R,Calculated Value,,,,,-1.2939000129699707,0.0455000400543214,gspphot [M/H],2023A&A...674A...1G,1.586063909368302,0.0085705146072705,gaia_dr3_flame,2023A&A...674A...1G,1.9848065839452065,,calc_from_L_and_Teff,Calculated Value,2.265564441680908,0.0412193536758422,gaia_dr3_flame,2023A&A...674A...1G,0,0.582702100276947,0.0860842615365982,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,24.2,5.5200000000000005,3.5205859681377894e+18,24.0242,5.2137,0,,HD 16702,5904,4.54,0.28,-4.54,3.6,0.1,4.1,5.8,244,Simbad,02 42 58.7,+58 11 52
TIC 372682437,311.32241983446,61.83878289336,311.32320634108095,61.84241929401267,372682437.0,2.1951155611630648e+18,2.1951155611684838e+18,102422.0,2MASS J20451737+6150199,4246-01967-1,WDS J20453+6150A,* eta Cep,tic_near,85.99344103538436,0.1769489198923111,818.4511251587252,0.1918459981679916,GaiaDR3,2023A&A...674A...1G,4.96,0.01,Simbad 1984A&AS...57..357O,1984A&AS...57..357O,4.32,0.007,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,3.41,0.009,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,2.76,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.27,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.914,0.276,TIC,2019AJ....158..138S,1.504,0.17,TIC,2019AJ....158..138S,1.393,0.238,TIC,2019AJ....158..138S,2.582,1.638,3.177912712097168,0.0029834825745253,gaia_dr3,2023A&A...674A...1G,3.7924182415008554,0.0144766659212534,2.605714797973633,0.0089097119700244,69.597553957676,0.1278596967458725,GaiaDR3,2023A&A...674A...1G,14.362387657165527,0.0252661705017089,bj2021,2021AJ....161..147B,0,K0IV,1989ApJS...71..245K,1,4971.0,24.0,Pastel,2022A&A...663A...4S,3.2989534248197323,0.0387507723105461,calculated_from_M_and_R,Calculated Value,3.4,0.03,Pastel,2022A&A...663A...4S,-0.13,0.02,Pastel,2022A&A...663A...4S,0.9623693356700213,0.0033152250526965,Stock2018,2018A&A...616A..33S,4.082721787305519,0.0423908326577282,calc_from_L_and_Teff,Calculated Value,1.21,0.1049999999999999,Stock2018,2018A&A...616A..33S,0,4.7863009232263805,1.2215440792728296,Stock2018,2018A&A...616A..33S,,,,,,,,1,1,A,42.4,7.870000000000001,,,,0,,HD 131582,4728,4.52,0.25,-4.86,1.5,0.1,1.6,-32.2,283,Simbad,14 53 41.6,+23 20 43
TIC 125802413,228.07123998568,-52.09925431163,228.07041450548323,-52.09956994296687,125802413.0,5.888394463418285e+18,5.88839446344702e+18,74395.0,2MASS J15121710-5205572,8306-03362-1,WDS J15123-5206A,* zet Lup,tic_near,-112.90038746628365,0.1455967724323272,-72.27824484133066,0.2092618644237518,GaiaDR3,2023A&A...674A...1G,4.99,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.33,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.41,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,1.805,0.278,TIC,2019AJ....158..138S,1.344,0.264,TIC,2019AJ....158..138S,1.261,0.27,TIC,2019AJ....158..138S,2.594,1.649,3.1800217628479004,0.0030323772213427,gaia_dr3,2023A&A...674A...1G,3.7881810665130615,0.0139407469629614,2.616523504257202,0.0095707152629899,28.76164226508017,0.188062697649002,GaiaDR3,2023A&A...674A...1G,34.79881286621094,0.2356128692626953,bj2021,2021AJ....161..147B,0,G8III,1989ApJS...71..245K,0,5058.0,39.0,Pastel,2022A&A...663A...4S,2.414523873230702,0.0560417394621498,calculated_from_M_and_R,Calculated Value,3.01,0.1,Pastel,2022A&A...663A...4S,0.0,0.05,Pastel,2022A&A...663A...4S,1.7208091603836937,0.0237454540772959,calc_from_gaia,Calculated Value,9.442773553345788,0.2963850436625823,calc_from_L_and_Teff,Calculated Value,0.8446083992309917,0.0952231706687948,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,1,A,71.7,3.24,5.888394257280682e+18,71.6469,3.4057,0,,HIP 6276,5314,4.47,0.53,-4.32,5.4,4.7,2.2,9.5,254,Simbad,01 20 32.3,-11 28 04
TIC 57192070,250.72401231786,38.92225541892,250.7242233003289,38.92187538840611,57192070.0,1.352588216301488e+18,1.3525882163033487e+18,81833.0,2MASS J16425376+3855202,3070-01595-1,WDS J16429+3855A,* eta Her,tic_near,35.48159208640796,0.1396242827177047,-85.39456849632069,0.1873303055763244,GaiaDR3,2023A&A...674A...1G,5.03,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.42,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.5,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.83,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.35,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.768,0.304,TIC,2019AJ....158..138S,1.366,0.192,TIC,2019AJ....158..138S,1.333,0.22,TIC,2019AJ....158..138S,2.646,1.672,3.2446298599243164,0.003207942238913,gaia_dr3,2023A&A...674A...1G,3.856566905975342,0.016378901934765,2.6575512886047363,0.0093870212901575,29.259479569758373,0.1433526277542114,GaiaDR3,2023A&A...674A...1G,34.1656494140625,0.1775932312011718,bj2021,2021AJ....161..147B,0,G7IIIFe-1,1989ApJS...71..245K,0,4980.0,26.0,Pastel,2022A&A...663A...4S,2.7631349944631025,0.0730198520377371,calculated_from_M_and_R,Calculated Value,2.75,0.12,Pastel,2022A&A...663A...4S,-0.18,0.03,Pastel,2022A&A...663A...4S,1.6665179805548809,0.0032291292296685,Stock2018,2018A&A...616A..33S,9.150671177836198,0.1014246076480177,calc_from_L_and_Teff,Calculated Value,1.77,0.2949999999999999,Stock2018,2018A&A...616A..33S,0,1.202264434617413,0.2620579010733851,Stock2018,2018A&A...616A..33S,,,,,,,,1,1,A,116.4,8.14,,,,0,,HD 4741,5396,4.46,0.28,-4.66,3.7,2.7,2.4,10.1,375,Simbad,00 51 50.0,+78 37 33
TIC 17554529,67.15416418614,19.18043162693,67.15467370962931,19.180273317307044,17554529.0,4.802670655792653e+16,4.802670655848704e+16,20889.0,2MASS J04283697+1910494,1273-01104-1,"WDS J04286+1911Aa,Ab",* eps Tau,tic_near,107.5257715587816,0.1931528002023697,-36.20007001971977,0.1261385381221771,GaiaDR3,2023A&A...674A...1G,5.42,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.54,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.53,0.05,Simbad 2009ApJ...694.1085V,2009ApJ...694.1085V,,,,,,,,,1.748,0.284,TIC,2019AJ....158..138S,1.314,0.226,TIC,2019AJ....158..138S,1.422,0.254,TIC,2019AJ....158..138S,2.654,1.663,3.2804532051086426,0.0029554350173658,gaia_dr3,2023A&A...674A...1G,3.8989338874816895,0.0135103898678774,2.661956548690796,0.0076987582884019,22.36535445562801,0.1721148937940597,GaiaDR3,2023A&A...674A...1G,44.65032577514648,0.3136978149414062,bj2021,2021AJ....161..147B,0,G9.5IIICN0.5,1989ApJS...71..245K,0,4916.0,17.0,Pastel,2022A&A...663A...4S,2.7398852806808662,0.0169843107980726,calculated_from_M_and_R,Calculated Value,2.69,0.04,Pastel,2022A&A...663A...4S,0.14,0.02,Pastel,2022A&A...663A...4S,1.9246724564206228,0.0061671872034532,gaia_dr3_flame,2023A&A...674A...1G,12.640525370045808,0.1252924594668392,calc_from_L_and_Teff,Calculated Value,3.201458692550659,0.1079244613647461,gaia_dr3_flame,2023A&A...674A...1G,0,0.317686378955841,0.0403970628976821,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,"Aa,Ab",0.2,2.4,3.410639993682265e+18,3447.3362,10.4644,1,eps Tau,HD 13483,5307,4.54,0.28,-4.66,3.4,2.5,2.2,-12.7,371,Simbad,02 12 18.0,+21 58 58
TIC 232621005,268.38220456323,56.87264564262,268.3829684310396,56.87299266128546,232621005.0,1.4215935660614077e+18,1.421593566062037e+18,87585.0,2MASS J17533173+5652216,3910-01710-1,WDS J17535+5652A,* ksi Dra,tic_near,93.69808562980208,0.1525954753160476,78.91420818612886,0.1451746672391891,GaiaDR3,2023A&A...674A...1G,6.14,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.75,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.92,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.33,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.675,0.262,TIC,2019AJ....158..138S,1.051,0.156,TIC,2019AJ....158..138S,1.045,0.186,TIC,2019AJ....158..138S,2.655,1.67,3.3842713832855225,0.0031563779779465,gaia_dr3,2023A&A...674A...1G,4.085325241088867,0.0171281632175946,2.700513362884521,0.0108175642380768,29.06031538624813,0.1154940351843833,GaiaDR3,2023A&A...674A...1G,34.44363021850586,0.150247573852539,bj2021,2021AJ....161..147B,0,K2III,1989ApJS...71..245K,0,4479.0,18.0,Pastel,2022A&A...663A...4S,2.1397406918763764,0.0508519989673566,calculated_from_M_and_R,Calculated Value,2.41,0.14,Pastel,2022A&A...663A...4S,-0.02,0.03,Pastel,2022A&A...663A...4S,1.7045408195380458,0.0140832919656036,calc_from_gaia,Calculated Value,11.818461090433534,0.2138765918605168,calc_from_L_and_Teff,Calculated Value,0.7027404040628692,0.0782549171733569,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,1,A,315.7,9.23,1.4215958638691366e+18,315.712,8.7381,0,,HD 221822,5419,4.57,0.17,-4.98,2.9,1.4,2.4,-12.6,401,Simbad,23 35 23.1,+02 13 31
TIC 10838226,21.00585456802,-8.18325649664,21.00550474116343,-8.184156538900368,10838226.0,2.478112158887135e+18,2.478112158887431e+18,6537.0,2MASS J01240142-0810596,5274-01984-1,WDS J01240-0811A,* tet Cet,tic_near,-76.22564505747756,0.2856331169605255,-201.51931772046296,0.124008409678936,GaiaDR3,2023A&A...674A...1G,5.57,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.65,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.59,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.83,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.26,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.896,0.348,TIC,2019AJ....158..138S,1.401,0.276,TIC,2019AJ....158..138S,1.289,0.3,TIC,2019AJ....158..138S,2.665,1.668,3.3185784816741943,0.003212278632049,gaia_dr3,2023A&A...674A...1G,3.992012739181519,0.0174306520482453,2.686312675476074,0.0108534737017111,29.033881106238844,0.2198438644409179,GaiaDR3,2023A&A...674A...1G,34.43278121948242,0.2523231506347656,bj2021,2021AJ....161..147B,0,K0IIIb,1989ApJS...71..245K,0,4719.0,24.0,Pastel,2022A&A...663A...4S,2.3822816061163614,0.0296476930608917,calculated_from_M_and_R,Calculated Value,2.64,0.11,Pastel,2022A&A...663A...4S,-0.11,0.04,Pastel,2022A&A...663A...4S,1.710202014655385,0.0044436679594466,Stock2018,2018A&A...616A..33S,10.71651799319687,0.1220156678380429,calc_from_L_and_Teff,Calculated Value,1.01,0.065,Stock2018,2018A&A...616A..33S,0,7.762471166286927,1.1265468046071172,Stock2018,2018A&A...616A..33S,,,,,,,,1,1,A,78.9,11.2,,,,0,,HD 208880,5385,4.51,0.19,-4.89,3.0,1.6,2.3,-16.2,352,Simbad,21 59 08.9,+03 11 52
TIC 38511251,55.81207850254,-9.76338198694,55.81166330752036,-9.76008366406804,38511251.0,5.164120762332791e+18,5.164120762333028e+18,17378.0,2MASS J03431490-0945490,5303-01320-1,,* del Eri,tic_near,-93.63405683015571,0.199730634689331,744.3603877012735,0.1579550802707672,GaiaDR3,2023A&A...674A...1G,5.13,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.46,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.54,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.82,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.32,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.06,0.362,TIC,2019AJ....158..138S,1.729,0.28,TIC,2019AJ....158..138S,1.619,0.292,TIC,2019AJ....158..138S,2.67,1.676,3.275566577911377,0.0032590730469952,gaia_dr3,2023A&A...674A...1G,3.852960109710694,0.0180557864646556,2.6867616176605225,0.0110949328061454,110.02539078597692,0.1944461613893509,GaiaDR3,2023A&A...674A...1G,9.088221549987791,0.0145149230957031,bj2021,2021AJ....161..147B,0,K0+IV,1989ApJS...71..245K,1,5045.0,24.0,Pastel,2022A&A...663A...4S,3.611464962211088,0.0512116664078777,calculated_from_M_and_R,Calculated Value,3.78,0.03,Pastel,2022A&A...663A...4S,0.09,0.02,Pastel,2022A&A...663A...4S,0.5175558047440915,0.0129637720107241,calc_from_gaia,Calculated Value,2.375243870688403,0.0420412584419693,calc_from_L_and_Teff,Calculated Value,0.8410343755343372,0.0945997904426609,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HIP 85977,4911,4.37,0.19,-5.33,2.8,2.1,1.7,-96.2,173,Simbad,17 34 19.4,+46 56 41
TIC 44155570,342.50078137376,24.60157121517,342.50151443616926,24.60139285847616,44155570.0,1.8765105921791025e+18,1.8765105921794557e+18,112748.0,2MASS J22500017+2436056,2225-01821-1,,* mu. Peg,tic_near,145.24028980212034,0.1878536641597747,-42.39560113284592,0.2139678597450256,GaiaDR3,2023A&A...674A...1G,5.1,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.42,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.48,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.8,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.33,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.7,0.262,TIC,2019AJ....158..138S,1.243,0.17,TIC,2019AJ....158..138S,1.181,0.156,TIC,2019AJ....158..138S,2.67,1.669,3.2745838165283203,0.0030401729129814,gaia_dr3,2023A&A...674A...1G,3.863579750061035,0.0137710034602772,2.666720151901245,0.0063782074053483,28.933976055518585,0.1887018829584121,GaiaDR3,2023A&A...674A...1G,34.5786018371582,0.2527904510498047,bj2021,2021AJ....161..147B,0,G8+III,1989ApJS...71..245K,0,5021.0,15.0,Pastel,2022A&A...663A...4S,2.862531096805341,0.0280901142402729,calculated_from_M_and_R,Calculated Value,2.82,0.07,Pastel,2022A&A...663A...4S,-0.03,0.02,Pastel,2022A&A...663A...4S,1.6365881837298424,0.0057157204960714,Stock2018,2018A&A...616A..33S,8.696936396669042,0.0773010559602297,calc_from_L_and_Teff,Calculated Value,2.01,0.1250000000000001,Stock2018,2018A&A...616A..33S,0,1.230268770812381,0.2159899200586543,Stock2018,2018A&A...616A..33S,,,,,,,,0,0,,,,,,,0,,HD 203030,5441,4.51,0.51,-4.3,7.8,6.8,2.5,-15.7,255,Simbad,21 18 58.2,+26 13 50
TIC 114532819,304.51356853835,-12.54485328494,304.5138436900398,-12.544841401195866,114532819.0,6.880093650312746e+18,6.88009365031417e+18,100064.0,2MASS J20180324-1232418,5749-02530-1,WDS J20181-1233A,* alf02 Cap,tic_near,61.21217289160953,0.161687433719635,2.411807175799618,0.1071397960186004,GaiaDR3,2023A&A...674A...1G,5.2,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.51,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.58,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.91,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.42,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.963,0.304,TIC,2019AJ....158..138S,1.526,0.228,TIC,2019AJ....158..138S,1.466,0.29,TIC,2019AJ....158..138S,2.711,1.698,3.327416181564331,0.0030288687722532,gaia_dr3,2023A&A...674A...1G,3.8911640644073486,0.0111169863903235,2.7175161838531494,0.0055942242027489,29.913986848375306,0.1651181578636169,GaiaDR3,2023A&A...674A...1G,33.36986541748047,0.1720409393310547,bj2021,2021AJ....161..147B,0,G9III,1989ApJS...71..245K,0,4992.0,17.0,Pastel,2022A&A...663A...4S,2.8754669299451643,0.0166901595447096,calculated_from_M_and_R,Calculated Value,2.65,0.26,Pastel,2022A&A...663A...4S,-0.06,0.06,Pastel,2022A&A...663A...4S,1.6004283257321312,0.0058305532702193,Stock2018,2018A&A...616A..33S,8.43951820537367,0.0807059332231194,calc_from_L_and_Teff,Calculated Value,1.95,0.0649999999999999,Stock2018,2018A&A...616A..33S,0,1.230268770812381,0.1705091196925753,Stock2018,2018A&A...616A..33S,,6.593488,10.884323,6.880093650312746e+18,6.593488,10.884323,6.880093650312746e+18,1,1,A,6.6,7.439999999999999,,,,0,,HD 26151,5324,4.38,0.2,-4.9,3.0,1.9,2.2,-5.9,261,Simbad,04 07 20.7,-27 25 32
TIC 399665349,72.46004321856,6.96127478521,72.46212402119102,6.961331008537464,399665349.0,3.2889217200244424e+18,3.288921720025503e+18,22449.0,2MASS J04495040+0657409,0096-01462-1,WDS J04498+0658A,* pi.03 Ori,tic_near,463.9544034849098,0.2370932400226593,11.937009936843957,0.1805443912744522,GaiaDR3,2023A&A...674A...1G,3.62,0.01,Simbad 1984A&AS...57..357O,1984A&AS...57..357O,3.63,0.007,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,3.19,0.009,Simbad 1993A&AS..100..591O,1993A&AS..100..591O,2.77,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.51,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.984,0.246,TIC,2019AJ....158..138S,1.757,0.132,TIC,2019AJ....158..138S,1.6,0.196,TIC,2019AJ....158..138S,2.711,1.708,3.087921619415283,0.0030808735273635,gaia_dr3,2023A&A...674A...1G,3.5139660835266118,0.0182622396938324,2.7081477642059326,0.0074862120621066,124.61980141424488,0.2245701253414154,GaiaDR3,2023A&A...674A...1G,8.024456024169922,0.0117907524108886,bj2021,2021AJ....161..147B,0,F6V,1973ARA&A..11...29M,1,6443.0,14.0,Pastel,2022A&A...663A...4S,4.255724860955086,0.0150854953739529,calculated_from_M_and_R,Calculated Value,4.3,0.03,Pastel,2022A&A...663A...4S,0.03,0.03,Pastel,2022A&A...663A...4S,0.4554831873398133,0.0024868810548376,gaia_dr3_flame,2023A&A...674A...1G,1.3558697633104049,0.0070561905978586,calc_from_L_and_Teff,Calculated Value,1.2080730199813845,0.0400350093841552,gaia_dr3_flame,2023A&A...674A...1G,0,4.001862049102783,0.567602276802063,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,72.9,8.09,,,,0,,HD 147750,5491,4.52,0.18,-4.94,2.9,0.9,2.6,-37.3,348,Simbad,16 23 06.1,+17 28 08
TIC 101134898,152.64695891749,-12.35401713915,152.6460490698812,-12.35445717977387,101134898.0,3.765867289804453e+18,3.765867289804697e+18,49841.0,2MASS J10103529-1221145,5485-01310-1,WDS J10106-1221A,* lam Hya,tic_near,-200.0,8.0,-100.0,8.0,TIC sblink,2019AJ....158..138S,5.53,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.61,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.84,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.36,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.011,0.332,TIC,2019AJ....158..138S,1.595,0.232,TIC,2019AJ....158..138S,1.525,0.284,TIC,2019AJ....158..138S,2.72,1.702,3.3550055027008057,0.0034181527471774,gaia_dr3,2023A&A...674A...1G,3.95003342628479,0.0214581130630484,2.742483377456665,0.0117247541776644,28.44,0.96,TIC hip,2019AJ....158..138S,35.1617,1.1869,TIC hip,2019AJ....158..138S,0,K0IIIbCN0.5,1989ApJS...71..245K,0,4878.0,22.0,Pastel,2022A&A...663A...4S,2.369146395320743,0.0839424859538782,calculated_from_M_and_R,Calculated Value,2.75,0.13,Pastel,2022A&A...663A...4S,0.1,0.03,Pastel,2022A&A...663A...4S,1.677467800962405,0.0685330056935459,calc_from_gaia,Calculated Value,9.658350311875896,0.7670223049239735,calc_from_L_and_Teff,Calculated Value,0.7959479614032021,0.0876689707112686,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,1,A,72.2,9.69,,,,0,,HD 8038,5667,4.45,0.19,-4.85,3.2,0.6,3.1,10.3,256,Simbad,01 19 29.1,-24 57 04
TIC 176788601,354.39105958592,46.45816132562,354.39204130799976,46.456276552702825,176788601.0,1.9391154785969513e+18,1.9391154785985802e+18,116584.0,2MASS J23373382+4627298,3638-02515-1,WDS J23376+4627A,* lam And,tic_near,159.60618429181037,0.1013263314962387,-421.8217509852036,0.0966334864497184,GaiaDR3,2023A&A...674A...1G,5.54,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,4.84,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.82,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,3.04,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.47,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.101,0.236,TIC,2019AJ....158..138S,1.501,0.188,TIC,2019AJ....158..138S,1.466,0.224,TIC,2019AJ....158..138S,2.722,1.695,3.404352903366089,0.0030980338091526,gaia_dr3,2023A&A...674A...1G,4.006388187408447,0.0086220394886727,2.7368500232696533,0.0063872158207415,38.57358078229306,0.1179368644952774,GaiaDR3,2023A&A...674A...1G,25.906782150268555,0.087135314941408,bj2021,2021AJ....161..147B,0,G8IVk,2003AJ....126.2048G,0,4693.0,50.0,Pastel,2022A&A...663A...4S,2.5378614314969474,0.0579288909736221,calculated_from_M_and_R,Calculated Value,3.15,0.05,Pastel,2022A&A...663A...4S,-0.48,0.03,Pastel,2022A&A...663A...4S,1.415359797198804,0.0273124340410576,calc_from_gaia,Calculated Value,7.7166967730000255,0.2931134192701635,calc_from_L_and_Teff,Calculated Value,0.7493016246220631,0.0821524633432608,TIC_teff_mass_relation,Calculated Value,1,,,,,,,,,,,,1,1,A,32.3,9.44,,,,0,,HD 134319,5733,4.54,0.48,-4.27,12.4,10.7,3.3,-5.6,253,Simbad,15 05 49.9,+64 02 50
